set	Term	P.value	Adjusted.P.value	Combined.Score	Genes
both	Post-Translational Protein Modification (GO:0043687)	1.14665712816506e-06	5.75840289220415e-05	64.3512276782245	TNKS;DSCC1;RNF7;ZC3HAV1;AURKB;DCAF1;RPS6KA4;RPS6KA5;TNKS2;HLCS;SENP8;JAK2;UBE2F;PARP6;PARP3;PARP1;RHBDD1;PRKCD;FN3KRP;PARP16;PRKCA;ESCO2;BAZ1B;PARP9;UCHL3;RBX1;SUMF1;CCNA2;PARP11;COPS5;CDK2;STT3A;UBA3;FAM20C;PKN1;STT3B;MAP3K12;UBE2M
both	Endomembrane System Organization (GO:0010256)	1.18658577883248e-06	5.90270453941855e-05	27.3467838503598	USP6NL;WASHC4;PI4K2B;WASHC5;UBXN2B;UBXN2A;RAB43;LAPTM4B;GOLGA5;TRAPPC12;TRAPPC11;RAB2A;VPS18;USP8;COG8;COG7;COG6;TANGO2;COG3;VPS33B;COG2;GOLPH3L;LEMD2;NUP93;TBC1D20;ZW10;PRKD1;OBSL1;SQSTM1;BLZF1;OPTN;PI4K2A;CUL7;TMED10;TOR1AIP2;SLC9A3R1;SYNGR2;VPS11;DYM;SPTBN1;SEC31A;HACE1;ATP8B3;TOR1A;DMPK;NUP155;CAV2;SEC16A;SURF4;OSBPL2;EIF2AK3;DNAJC13;TRAPPC8;HOOK3;PHETA1;TJAP1;NSFL1C;HOOK2;REEP5;REEP4;REEP3;CHMP2B;TMCC1;PLEKHF2;PLEKHF1;LRRK2;LMNB1;SYNE1;SEC61A1;SMPD4;TMED3;MYO18A;TMED2;ANXA8;TMED1;TMED7;DNM1L;RAB8A;TMED4;BCAS3;TMED9;EXOC8;AKTIP;VPS13B;GAK;ALS2;GORASP2;GORASP1;ARHGEF7;RAB1A;ATL3;STX17;ATL1;RAB1B;ATL2;VPS4A;HTT;SNX33;CDC42;LMAN1;VPS51;LMNA;RAB29;LNPK;CLASP1;CLASP2;ARFGEF1;ARFGEF2;CSNK1A1;RNF26;GBF1;AP3D1;PLEKHA3;LYSMD3;VMP1;SEC23IP;GOLPH3;VAPA;DOP1B;VAPB;LAMTOR1
both	Establishment Of Mitotic Spindle Localization (GO:0040001)	1.21734418082552e-06	5.99911763130184e-05	97.7363823012133	ITGB1;GPSM2;HDAC3;NUMA1;UBXN2B;DCTN1;HTT;CENPA;PKHD1;KAT5;NUSAP1;SPDL1;CLASP1;CDK5RAP2;CLASP2;ENKD1;NDEL1;FBXW11;NDE1;PLK1;NDC80;NSFL1C;ESPL1;SAPCD2;ZW10;MAPRE1;KPNB1;MAD2L1;PAFAH1B1
both	Cellular Respiration (GO:0045333)	1.25705591271233e-06	6.0258689343019e-05	40.4146257605471	NDUFA12;NDUFA10;ETFA;ETFB;MTFR1L;COX6A1;COX7C;CHCHD5;UQCRFS1;COX8A;NDUFC2;NDUFC1;SDHC;SDHA;SDHB;SIRT3;OXA1L;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;UQCRC1;NDUFS2;MTFR1;NDUFS1;SDHAF4;MTFR2;UQCRC2;SLC25A14;SLC25A13;NDUFB8;NDUFB7;NDUFB10;NDUFB6;UQCRB;COX15;NDUFB4;ETFDH;NDUFB2;COX7A2;UQCR10;COX5B;COX5A;UQCRH;BLOC1S1;CYC1;NDUFV3;NDUFV2;NDUFV1;NDUFA8;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NR4A3;UQCRQ;LYRM7;NDUFAB1;CYCS
both	mRNA Metabolic Process (GO:0016071)	1.25705591271233e-06	6.0258689343019e-05	40.4146257605471	TCERG1;RNH1;CELF1;AKAP8L;HNRNPR;ALKBH5;PCF11;DHX15;NUDT16;METTL16;PRKACA;DIS3L2;NUDT12;APOBEC1;SCAF11;METTL3;NUDT16L1;FBXO11;SND1;EREG;ATXN2L;ERN1;MBLAC1;SFPQ;PRPF18;PRPF3;SRSF2;SRSF4;SRSF7;DCP2;SRSF9;SF3B4;DDX5;SF3B2;CSTF3;SRSF1;U2AF1;PRPF8;ZFP36L2;TBRG4;RIDA;PCBP3;U2AF2;PCBP2;HNRNPA0;SF3A3;CPSF6;PNPT1;SSB;YTHDF2;CNOT10;LSM5;HNRNPAB;HIPK3;NUDT21;LSM6;AGO3;HNRNPA2B1;HSPA1B;HSPA1A
both	Positive Regulation Of Protein Localization (GO:1903829)	1.25705591271233e-06	6.0258689343019e-05	40.4146257605471	GSK3B;HSP90AB1;NUMA1;TFRC;CEP120;TESK1;PARK7;BICD1;SESN2;TRAPPC12;CEP250;KAT7;CDK5RAP3;JAK1;CEP135;CEP295;SIRT6;VRK1;TYK2;PARP9;GNL3;PTP4A3;MAP1A;MAPT;GAS8;YAP1;PRKAA1;NLGN2;PRKAA2;NEDD9;SNX33;RTN4;TM9SF4;PARD6A;DDRGK1;ORMDL3;FYN;ENTR1;MARK4;TCF7L2;WWTR1;CREBBP;TGFB1;LIMK2;PLK1;EIF2AK3;MEAK7;GPR137B;CDK9;CCDC88A;GNL3L;APC;SYT11;CENPJ;CROCC;CDK1;RANGRF;GPD1L;CENPQ;FERMT2
both	Ubiquitin-Dependent ERAD Pathway (GO:0030433)	1.28619678710785e-06	6.11001410668442e-05	44.5343675551137	CALR3;FAF1;FBXO27;FAF2;AUP1;HERPUD1;UBXN8;FBXO6;UBXN4;FBXO17;UBE4A;UBE4B;SELENOS;CANX;TRIM13;RNF121;VCP;SEL1L;DERL1;DERL2;UBE2J2;FBXO44;RNF5;USP19;HSP90B1;BAG6;DNAJB2;ERLEC1;FOXRED2;OS9;TMEM67;TMEM129;UBQLN1;DNAJB9;MARCHF6;UBQLN2;HSPA5;RHBDD2;WFS1;EDEM1;EDEM2;SGTA;ERLIN1;SYVN1;TMUB1;ERLIN2;UBE2G2;TMUB2;PSMC6;RNF103;DNAJC10;CALR;STT3B
both	Endosome Organization (GO:0007032)	1.3147962390528e-06	6.19010765046911e-05	57.2897716402752	PLEKHF2;WASHC4;ATP6V1A;PI4K2B;WASHC5;PLEKHF1;SNX33;CLCN3;CORO1C;EEA1;SNX3;LAPTM4B;VPS11;ATP6V1H;ANXA8;ATP6V1D;RILP;ATP6V0A1;ATP6V1F;USP8;VPS18;ARFGEF2;ATP6AP1;EXOC8;RNF26;ATP6AP2;VPS33B;RAB27A;DNAJC13;PLEKHA3;HOOK3;PHETA1;ALS2;HOOK2;CHMP2B;TMEM9;LAMTOR1;TMCC1;ATP6V0C;SQSTM1;PI4K2A
both	Positive Regulation Of mRNA Catabolic Process (GO:0061014)	1.38831989768496e-06	6.47841665530336e-05	66.7821467094438	BTG2;ROCK1;CELF1;ROCK2;PRR5L;ZC3HAV1;TOB1;GIGYF2;ZFP36L2;ZFP36L1;FXR1;METTL14;RIDA;FXR2;KHSRP;DHX36;POLR2G;METTL16;NANOS1;UPF1;YTHDF1;PNPT1;YTHDF2;YTHDF3;METTL3;MEX3D;PUM1;GTPBP1;TNRC6C;CNOT7;TTC5;PABPC1;CNOT8;CPEB3;TNRC6A;TNRC6B
both	Mitotic Metaphase Plate Congression (GO:0007080)	1.64866314909152e-06	7.62579016242068e-05	58.448040664233	BECN1;SEH1L;DCTN2;CUL3;VPS4B;PINX1;VPS4A;KIF14;CDCA8;CCNB1;CDC23;CHMP1B;CHMP1A;NUF2;CHAMP1;RRS1;SPDL1;PIBF1;CEP55;CDT1;NUDC;PDCD6IP;BOD1;RMDN1;NDC80;RAB11A;EML4;CENPE;KIF18A;KIFC1;ZW10;CHMP2B;CHMP2A;CHMP3;KIF2C;MAPRE1;CHMP7;KPNB1;MAD1L1
both	Lysosomal Transport (GO:0007041)	1.83508478982651e-06	8.41426269283058e-05	34.1999261243116	SCARB2;PLEKHF2;PLEKHF1;GCC2;USE1;CCDC91;LAMP1;AP1G1;CHMP1B;CHMP1A;KIF13A;ANKFY1;EPG5;VPS35;VPS39;VPS18;HGSNAT;AKTIP;VPS33B;NCOA4;ATG14;RBSN;RHOB;GAK;ZFYVE16;ALS2;NPC1;BIN1;CHMP3;TMEM106B;PIK3C3;CHMP7;ARL8B;BECN1;PXK;GRN;TSG101;LRP1;MGRN1;TGFBRAP1;VPS4A;CLEC16A;PIK3R4;DENND3;C9ORF72;MTM1;AP3M1;HMGXB4;GGA3;VPS51;VPS53;PSAP;VPS11;RILP;ARSB;SNAPIN;SORT1;M6PR;HOOK3;IGF2R;UEVLD;PINK1;HOOK2;SNX16;NEDD4;CHMP2B;VPS41;CHMP2A;PLEKHM1;VIPAS39;HSPA1A
both	Response To Endoplasmic Reticulum Stress (GO:0034976)	1.88094706881323e-06	8.55020163263118e-05	32.7001780430078	GSK3B;CCDC47;ATP2A2;HERPUD1;SCAMP5;UFL1;AIFM1;CREB3L2;CHAC1;CDK5RAP3;TTC23L;UBXN6;MAP3K5;NCK1;ATG10;DNAJB12;TRAF2;PDIA6;PDIA4;ERN1;SELENOS;TMEM259;TMX1;GORASP2;TMEM33;UFC1;TRIB3;ATF3;ATF4;PPP1R15A;PPP1R15B;VCP;FICD;ATF6B;UBA5;SEL1L;ITPR1;TMTC3;DERL1;PIK3R2;PIK3R1;SELENOK;RNF5;USP19;HSP90B1;BAG6;ERLEC1;BCL2L11;OS9;RNF139;DDRGK1;UBQLN1;DNAJB9;MARCHF6;EIF2B5;BCAP31;MBTPS1;JUN;XBP1;HSPA5;WFS1;RHBDD1;SEC16A;EIF2AK3;DAB2IP;SYVN1;TMCO1;ERP44;UFM1;DNAJC10;RCAN3;BAX;HYOU1;QRICH1;P4HB;MBTPS2
both	Histone H4 Acetylation (GO:0043967)	1.91625815404983e-06	8.63626431308097e-05	74.4788268391155	NAA40;MEAF6;PHF20;TRRAP;JADE1;JADE3;YEATS4;ING4;ING5;ING3;KAT5;VPS72;RUVBL2;RUVBL1;EP400;WDR5;EPC1;KAT8;EPC2;KAT7;DMAP1;ACTL6A;MSL3;HCFC1;MSL1;MORF4L1;MRGBP;KANSL1;KANSL2;KANSL3;MORF4L2;OGT
both	Mitochondrion Organization (GO:0007005)	2.21662194085939e-06	9.90529448656912e-05	27.4745687307819	MTFR1L;PARK7;TOMM20;IFIT2;THG1L;TOMM22;CHCHD4;CHCHD2;CHCHD3;LONP1;FBXO7;SLC25A46;BNIP3L;AGTPBP1;CXADR;MIGA2;AIP;TOMM34;MUL1;ATAD3A;RAB32;OXA1L;COX7A2L;WDR81;MGARP;LETMD1;COX7A2;OMA1;HIGD1A;MTM1;RCC1L;TIMM50;TMEM242;PRDX3;RHOT2;RHOT1;PITRM1;TERT;MCL1;DNAJC19;FIS1;PNPT1;CAV2;TIMM44;FANCG;FMC1;TMEM11;BCL2L1;LRRK2;HK2;AIFM1;OPA1;AIFM2;TIMM17A;TSPO;ATP7A;DNM1L;ATPAF2;CLUH;PARP1;VPS13C;VPS13D;SIRT4;TIMM23;NIPSNAP2;HAX1;NOA1;MTFR1;NDUFS1;MTFR2;SFI1;SLC25A4;ATPAF1;STOML2;TOMM40;MTFP1;TIMM13;AFG1L;MIEF1;TIMM10;MFF;HSD17B10;TMEM70;HSPD1;TRAK2;SAMM50;MSTO1;MFN1;RAB29;MFN2;BID;BCAP31;PTCD2;MTX1;MTX2;BNIP3;PINK1;DNAJA3;TOMM7;BAX;SLC25A33;SLC25A36
both	Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079)	2.2828272122156e-06	0.000100311232416774	39.1893591371391	CDKN1A;CCNJ;CDKN1B;CCNI;CCNH;CCNF;PTEN;PKD1;IPO5;CCND3;HHEX;CCND1;CDK5RAP1;CNPPD1;CDK5RAP3;MEN1;CDC25C;CDC25A;GTPBP4;CCNA2;ADAM17;LATS2;CCNE2;CCNY;CCNE1;CDC37;MAPRE3;CCNO;PSMD10;CEBPA;BLM;PKMYT1;EGFR;CCNB2;CCNB1;SERTAD1;CDKN2D;HEXIM1;HEXIM2;CDKN2B;CDKN2C;CDKN2A;INCA1;PLK1;CDC6;NR2F2;CDK7;RGCC;TFAP4;APC;CCNG2;CCNG1;SPDYA;MNAT1;CDK5R1;CDKN3
both	Response To Insulin (GO:0032868)	2.2828272122156e-06	0.000100311232416774	39.1893591371391	C2CD5;GSK3A;SLC27A1;CITED1;IRS1;SYAP1;SLC2A1;SLC2A4;KHK;AKT2;ENPP1;RAB8A;PRKCI;PARP1;PDPK1;TSC1;SIRT1;SLC39A14;KAT2B;PKM;SELENOS;TBC1D4;PPARG;TRIB3;RHOQ;VAMP2;INSIG2;INSIG1;PIK3R2;PIK3R1;FOXO1;ZFP36L1;INPP5K;ZBTB7B;PCK2;ZBED3;XBP1;GOT1;SORT1;INSR;DENND4C;MEAK7;MYO5A;SORBS1;USF1;RAB10;FER;EIF6;RPS6KB1;CAPN10;RAB13;CPEB2;LPIN2;OGT;SLC25A33;LPIN3
both	Nucleus Organization (GO:0006997)	2.50109769779304e-06	0.000108994117028617	62.086491779516	USP36;NUP205;SEH1L;NUMA1;PITPNB;VPS4B;VPS4A;LMNB1;SYNE1;RPS19;ATXN7;CHMP1B;CHMP1A;LMNA;TPR;CEP55;NDC1;PDCD6IP;TOR1A;DMPK;NUP133;NUP155;WDR73;LEMD2;NUP93;BIN1;REEP4;REEP3;CHMP2B;CHMP2A;CHMP3;NUP35;NUP54;NUP98;CHMP7
both	Maturation Of LSU-rRNA (GO:0000470)	2.65512184903867e-06	0.000114757848442466	301.609188001968	DDX18;NIFK;MAK16;NOP2;URB1;RPF2;WDR12;RPL7;NSA2;EIF6;LAS1L;ZNHIT3;NEDD4;PES1;RPL7L1;ZNHIT6;RPL35;RBM34;RRP15
both	Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	2.90157376947944e-06	0.000124390231597277	17.3094085523568	ATF1;ATF2;MDC1;MAML1;PWWP2B;SCX;HNRNPU;RBPJ;ELK1;DCAF6;ELK4;TBK1;ZMIZ1;MYC;NAMPT;PWWP2A;IER5;JUNB;HOXA5;IER2;DDX17;MED1;MEF2C;MRTFB;MRTFA;RFX3;SOX11;SOX12;MED4;MED6;HCFC1;MED7;ISL2;RFX5;ZSCAN21;ATF7;PRKD1;ATF5;ATF3;ATF4;CTBP2;MEPCE;GATA6;PRDM15;GATA3;HIF1A;PRDM10;PPP3R1;RREB1;S100A10;CREBBP;JUN;JAG1;JUND;JUP;FZD5;NFATC3;LARP7;NR1D2;NR2F2;INO80;NR1D1;ELL2;PBX1;FOSL2;SETX;MLLT10;AGO1;AGO2;REL;CDK12;CDK13;SETD4;ARF4;RARG;SETD3;MED16;LITAF;MED15;MED18;GLI3;MED17;PHF8;IKBKB;MED12;MED11;MED14;MED13;HEY1;NKRF;MED10;HEY2;TEAD1;SS18;ANXA2;RIPK2;TET2;FOS;BAZ1B;MED27;MED26;SIRT1;MED29;MED28;MED23;MED22;KAT2B;PLSCR1;MED21;TET3;RARA;PPARG;PPARA;PPARD;TMF1;GPS2;HOXD13;EGFR;BCLAF3;BCLAF1;PLAGL1;LEO1;STAT6;MEF2D;SF3B1;BRD4;WWOX;STAT1;PCGF5;NR1H2;ATAD2;STAT3;DAB2IP;HINFP;SKI;MYBBP1A;PSMC3;NFIB;AGRN;CRLF3;UBP1;RORB;AHR;PARK7;YY1;SALL1;RUVBL2;NFATC2IP;PITX2;GTF2I;MEN1;UBE2E1;MITF;GTF2F1;GTF2F2;PHIP;SQSTM1;GLYR1;DLX1;KMT2D;KMT2A;MAX;TNKS;KMT2C;GLIS3;FOXO4;FOXO3;FOXO1;GLIS1;GLIS2;SLC9A1;BCL2L12;SBNO2;MED30;DDRGK1;DVL1;ABL1;DVL2;DVL3;MAP2K5;ZBTB18;ESRRA;AKIRIN2;DR1;AKIRIN1;RFXANK;NFKB2;CDK9;CXCL10;BCL9;CDK7;DAB2;RGCC;TFCP2;COPS5;BCL3;MAFF;PIN1;OGT;NFE2L1;NFE2L2;RNF10;CALCOCO1;BMPR2;ONECUT2;AKAP8L;ARRB1;CDC73;HHEX;NCK1;PELP1;ACTR3;EIF5A;ACTR2;BCAS3;PPP1R12A;CHUK;ATRX;ARNT;VEZF1;HAX1;TFDP1;TFDP2;TRAF6;ITGA6;MET;HDAC4;CEBPA;GTF2A1;NFAT5;GTF2A2;HDAC2;HDAC3;UHRF1;HDAC1;PLAG1;WBP2;SRF;ZBTB49;CEBPG;E2F1;E2F3;E2F7;E2F8;H2AZ1;MLXIP;RNF20;CNBP;IRX3;CDC5L;FOXJ1;KLF4;TBX3;KLF2;KLF7;KLF6;KLF5;PFKM;CCDC62;APP;TCERG1;SMARCB1;CCNC;RPS6KA4;SOX2;RPS6KA3;RPS6KA5;KAT5;RPS6KA1;EPC1;SOX8;SOX9;SOX4;ACVR1;FOXH1;PTOV1;RUNX2;JMJD6;RUNX1;ZFPM2;ZFPM1;PAXIP1;DHX9;EPAS1;CTR9;TWIST1;PIK3R2;PIK3R1;ZNHIT1;PCBP1;DHX36;HLTF;HIVEP1;FADD;ZBED4;ZBED3;STAT5A;EGR1;STAT5B;WWTR1;EGR2;XBP1;EAF2;SMARCA5;MICAL2;SMARCA2;TRERF1;SMARCA4;SNW1;FUBP3;CREBRF;ATM;CSRNP1;CSRNP2;CITED1;CITED2;PTPRN;BRCA1;WASL;CX3CL1;PTMS;MYDGF;PPP3CA;MLX;HRAS;NCOA1;IL11;NCOA2;SREBF1;FOXD2;EDN1;PARP1;NCOA3;TFE3;NME2;TFEB;PPRC1;ZFX;SREBF2;NCOA7;PTMA;TLR4;RHOQ;TLR3;YAP1;FOXC2;SATB2;DOT1L;RELA;RELB;APBB2;APBB1;TBL1X;RTRAF;IL33;NPM1;NFYA;NFYB;NFYC;GRHL1;PER1;PRKRA;TCEA1;F2RL1;FOXA3;NEUROG2;CRTC2;CRTC3;PRDM4;KDM1A;CD81;CRTC1;FHOD1;PRDM5;NUCKS1;NR3C1;ETS1;ETS2;CHCHD2;EP300;EOMES;OSR2;LMO7;MYCN;PRPF6;TBL1XR1;FIZ1;MZF1;RIPK1;OTX1;BCL9L;BPTF;SMAD2;SMAD4;POU2F1;SMAD3;TGFB1;TGFB3;HMGA1;HMGA2;INHBA;SMAD5;NFKBIA;NR4A2;SEM1;AHI1;NR4A1;BMP2;IL6;MAVS;NR4A3;CAPRIN2;RFXAP;MKRN2;TAF4B;UBA2;TCF4;TCF3;BMPR1A;CREBZF;THRB;LDB1;CHD8;CHD6;HMGB2;HMGB1;YBX1;MYSM1;PKD1;IRF2BPL;FLCN;DBP;MYBL2;MYBL1;KDM6B;KLF10;CKAP2;PEX2;OXSR1;ETV4;ETV5;CCNA2;ELF1;SFPQ;CREB1;ELF4;THRAP3;IRF1;ITGB1BP1;EAPP;IRF9;USP16;ATF6B;DDX21;MOSPD1;RNF4;NR2C2;ATAD2B;MAPK7;NRIP1;HES1;ATOH1;MAPK3;TCF7L2;TAF12;TAF13;TAF10;TAF11;DEK;USF3;USF2;ACVR2A;USF1;TNIP2;KANSL3;TAF8;TAF7;TAF6;ERCC6;TAF5;TAF4;PAXBP1;SSBP2;TAF3;LPIN2;TAF2;LPIN3;TAF1
both	DNA Duplex Unwinding (GO:0032508)	3.00776716360889e-06	0.000126879650029678	64.9055322275623	BLM;RTEL1;MCM7;DHX9;DDX1;MCM9;IGHMBP2;RECQL4;PURA;WRN;CDC45;RECQL5;ASCC2;ASCC3;NBN;DTD1;GINS1;GINS2;UPF1;ASCC1;DDX11;GINS3;GINS4;TWNK;HMGA1;RECQL;RAD51;MCM3;MCM4;MCM5;MCM6;SSBP1;MCM2
both	Regulation Of Microtubule-Based Process (GO:0032886)	3.00776716360889e-06	0.000126879650029678	64.9055322275623	GSK3B;PATJ;PHLDB1;PRKAA1;PRKAA2;ROCK1;TRAF3IP1;BICD1;BICD2;HDAC6;AURKA;ERBB2;MAP6;CCNL2;TPPP;MARK4;MPDZ;CLASP1;MARK2;CLASP2;IGBP1;MEMO1;KLHL42;CYLD;DIAPH1;TAOK1;CDK2AP2;TRIM36;MAPT;ATF5;PHLDB2;EPHA3;MCM2
both	Organelle Disassembly (GO:1903008)	3.0948404602413e-06	0.000129516617038511	49.535355387444	HBS1L;DYRK3;PRKAA1;VCP;RETREG3;PRKAA2;TEX264;UBA5;NEDD9;MTIF2;ZFAND1;SNX33;HDAC6;AURKA;RRP7A;UFL1;KAT5;DDRGK1;KIF5B;RB1CC1;DENR;ASCC2;ASCC3;MAP4;SNX7;PELO;MCTS1;GBF1;TRIP4;PLAAT3;VRK1;UFM1;UFC1;ATG2A;CDK1;PLIN3;ULK2;ULK1;MRRF;RETREG1;ATG2B
both	Establishment Of Protein Localization To Organelle (GO:0072594)	3.69341347002016e-06	0.00015215132208919	35.174159309825	IPO13;IPO11;LRSAM1;NUP107;NXT1;CSE1L;HIKESHI;NXT2;HK2;IPO4;HK1;IPO5;IPO8;IPO9;LAMP1;FAM53C;KPNA6;FAM53A;KPNA4;KPNA2;KPNA3;TNPO2;TNPO3;APPL1;KPNA1;NUP214;SEC13;NUP133;APLP2;TSC2;NUTF2;SCRIB;ZDHHC15;NUP93;NUP50;NUP98;KPNB1;POM121;RALA;PRICKLE1;PTTG1IP;STK4;STK3;NUP85;TPR;HEATR3;E2F3;NUP88;PEX19;NUP155;RANBP17;STAT3;RANBP6;RAB11A;PINK1;BCL3;TSPAN17;RANGRF;RAN
both	Positive Regulation Of Amide Metabolic Process (GO:0034250)	3.69341347002016e-06	0.00015215132208919	35.174159309825	RPL5;GSK3A;EIF4A3;NAT10;CLU;ELAVL1;LARP1B;METTL14;LRRTM3;SOX4;IFNGR1;PRMT1;SPHK2;METTL3;PRKCD;CIRBP;LARP4B;TENT5B;SIRT3;GUF1;GSAP;RPL26;POLDIP3;ROCK2;RPS27L;PLA2G6;PLD1;RELA;FXR1;FXR2;LARP1;ERBB2;METTL5;NPM1;YTHDF1;SSB;YTHDF3;PCIF1;PYM1;UPF3B;UPF3A;EEF2;LARP4;MTOR;EFNA1;IL6;EIF6;RPS6KB1;AGO2;BCL3;HNRNPD;PLXNB2;EIF3E;VIM;CPEB3;EIF3C;ZCCHC4;EIF3D;OGT
both	Positive Regulation Of Organelle Assembly (GO:1902117)	3.98000954575071e-06	0.000162686746780957	43.3057910316844	GPSM2;GSK3B;LRSAM1;RALB;NUMA1;SDC4;PPP1R35;CEP120;STX18;CCP110;HTT;SNX33;WDR45;SDCBP;SNX4;G3BP1;G3BP2;PIP4K2B;PIP4K2C;ENTR1;MARK4;SNX7;BBS4;SH3GLB1;PLK4;DYNC1H1;MOAP1;STIL;CNOT6L;PDCD6IP;SPAG5;WIPI1;FUZ;CCDC88A;IFT88;CNOT6;SNX18;CAPRIN1;CENPJ;CROCC;ATG2A;RAB3GAP2;SDC1;KCTD17;RAB3GAP1
both	Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	4.07454766920683e-06	0.000165269921997905	46.0984672150438	MUS81;ATF2;MDC1;BRSK1;CDKN1A;BLM;RPS27L;BRCA1;CDC14B;FZR1;MRNIP;CCND1;EME1;CHEK1;UIMC1;NBN;TOPBP1;CLSPN;CDK5RAP3;TIPIN;PLK1;DONSON;HUS1;RPA2;FBXO31;TICRR;RINT1;DEPDC1B;TAOK3;TRIM39;RFWD3;TAOK1;CDK2;TAOK2;SDE2;WAC;CDK1;RAD17;ATM;RAD9B;NEK11;RAD9A
both	Protein Localization To Chromosome (GO:0034502)	5.452330272937e-06	0.000219466698696159	59.9873562943435	RB1;TNKS;MCM9;PINX1;TONSL;CTCF;CENPA;MRNIP;TNKS2;RAD21;PARP3;SLF1;SLF2;PARP1;XRCC4;BOD1;XRCC5;ATRX;PLK1;TINF2;RPA1;RPA2;SIRT6;HASPIN;LEMD2;IFFO1;WAPL;MMS22L;MSH2;APLF;TPP1;CHMP7
both	Protein K48-linked Ubiquitination (GO:0070936)	5.56474036036853e-06	0.000222294514547146	37.4638709305283	UBE3C;UBE2D3;TNFAIP3;UBE3A;TRIM6;ARIH2;SKP2;FBXO7;FBXO9;UBE2E1;UBE2E2;RBX1;RNF126;CDC34;UBE2R2;PELI1;RNF34;CUL3;MYCBP2;CUL1;NEDD4L;FBXO45;RNF6;NT5C2;RNF4;RNF5;ZNRF1;ZNRF2;RNF216;UBR5;RFFL;MARCHF6;TRIM45;UBE2H;HACE1;UBE2B;UBE2C;FBXO38;SYVN1;BFAR;UBE2G1;UBE2A;UBE2G2;RNF146;ITCH;KBTBD6;UBE2T;KBTBD7;TRIM32;RNF187
both	Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)	6.50075122927049e-06	0.000257732791217619	63.3310055874719	PPP1R15A;GSK3B;PPP1R15B;HSP90AB1;PPP1R11;HTT;STYXL1;HSP90B1;PTPA;PPP1R2;NUAK1;PPP6R1;PPP4R4;PPP6R2;GNA12;PPP6R3;PPP1R12A;BOD1;ITGA1;TSC1;MASTL;MTOR;FKBP1A;CRY2;CSNK2B;FKBP1B;TIPRL;CALM3;CALM1;CALM2
both	Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943)	7.5483438961284e-06	0.000296906952477194	68.0886627713241	IPPK;SMARCB1;HEATR1;RASL11A;DDX21;PWP1;WDR43;PHF8;DHX33;ERBB2;SF3B1;UTP15;DDX11;PIH1D1;MARS1;EIF2AK3;SMARCA5;WDR75;DEK;BAZ1B;MTOR;SMARCA4;MYBBP1A;CARM1;NCL;ERCC6;NOL11;ATF4
both	Membrane Organization (GO:0061024)	7.60144862211667e-06	0.000296906952477194	23.5420660696105	GLTP;MTCH1;UBXN2B;UBXN2A;VPS36;AP2M1;SH3GLB1;CHRNB1;SH3GLB2;PRKCI;VPS33B;OCRL;LEMD2;NUP93;BIN1;MYADM;KIF20A;STAM2;TSG101;SAR1A;SAR1B;TOR1AIP2;TOR1AIP1;CORO1C;TIMM50;SNX3;SLC9A3R1;SPAST;SYNGR2;SPTBN1;S100A10;HSPA8;HACE1;TOR1A;DMPK;NUP155;OSBPL2;EXOC6B;AZIN2;SYNJ2;REEP1;CCDC88A;NSFL1C;REEP5;SYNJ1;REEP4;REEP3;CHMP2B;CHMP2A;PPT1;TMCC1;SNAP23;WASL;PIK3C2A;LMNB1;OPA1;CHMP1B;CHMP1A;DNM1L;EMD;CEP55;DBNL;PDCD6IP;ANXA2;EXOC8;EXOC7;VPS37C;PLAAT3;DNM2;RABEP1;NPC1;TMEM33;CPTP;EXOC4;CHMP3;EXOC3;EXOC6;NEMP1;CHMP7;EXOC2;VAMP2;VAMP3;NAPA;VPS4B;STX18;VPS4A;ATP2C1;EGFR;NAPG;STX11;FCHO2;LMNA;MVB12A;MFN2;GCA;AP3D1;RABIF;VAPA;VAPB;LPCAT3;UBAP1;MITD1;ESYT1
both	Regulation Of mRNA Stability (GO:0043488)	7.86639228513605e-06	0.000303293703138399	34.4085132643459	FASTKD1;CELF1;HNRNPU;YBX1;ELAVL1;METTL14;FASTK;KHSRP;METTL16;METTL3;PRKCD;CIRBP;RC3H1;PRKCA;AXIN2;TENT5A;TENT5B;TENT5C;CARHSP1;THRAP3;MAPKAPK2;FASTKD5;PABPC1;DCP2;ROCK1;ROCK2;IREB2;GIGYF2;ZFP36L2;TBRG4;ZFP36L1;FXR1;RIDA;FXR2;LARP1;NOCT;DHX36;E2F1;ZC3H14;PAIP1;NPM1;YTHDF1;TAF15;YTHDF2;YTHDF3;FUS;MEX3D;PUM1;PUM2;SERBP1;VIM;NRDE2
